index,CI_Name,CI_Cat,CI_Subcat,Incident_ID,Impact,Urgency,Priority,Category,No_of_Related_Incidents,Incident_Digits,Incident_IM
447,2849,2,58,IM0000527,4,4,4,1,0,0000527,0
448,2267,2,43,IM0000528,4,4,4,1,0,0000528,0
449,2863,2,58,IM0000529,4,4,4,1,0,0000529,0
450,2487,2,46,IM0000530,5,5,5,3,4,0000530,0
451,2447,2,46,IM0000531,5,5,5,1,0,0000531,0
452,2268,2,43,IM0000532,5,5,5,3,0,0000532,0
453,2818,2,58,IM0000533,5,5,5,1,0,0000533,0
454,2749,12,58,IM0000534,4,4,4,1,0,0000534,0
455,996,2,10,IM0000535,5,5,5,1,0,0000535,0
456,2863,2,58,IM0000536,4,4,4,1,0,0000536,0
457,2268,2,43,IM0000537,5,5,5,3,0,0000537,0
458,2376,2,46,IM0000538,5,5,5,3,0,0000538,0
459,2376,2,46,IM0000539,5,5,5,3,0,0000539,0
460,2376,2,46,IM0000540,5,5,5,3,0,0000540,0
461,1347,4,21,IM0000541,5,5,5,1,0,0000541,0
462,2376,2,46,IM0000543,5,5,5,3,0,0000543,0
463,2268,2,43,IM0000544,5,5,5,3,0,0000544,0
464,2330,2,46,IM0000545,4,4,4,1,0,0000545,0
465,2874,2,58,IM0000546,5,5,5,1,0,0000546,0
466,2316,2,46,IM0000547,5,5,5,3,0,0000547,0
467,2316,2,46,IM0000548,5,5,5,3,0,0000548,0
468,1027,2,10,IM0000549,4,4,4,1,0,0000549,0
469,2563,2,46,IM0000550,3,3,3,1,0,0000550,0
470,996,2,10,IM0000551,5,5,5,1,0,0000551,0
471,2817,2,58,IM0000552,5,5,5,1,0,0000552,0
472,2567,2,46,IM0000553,3,3,3,1,0,0000553,0
473,2552,2,46,IM0000554,5,5,5,3,0,0000554,0
474,2552,2,46,IM0000555,4,4,4,3,0,0000555,0
475,2874,2,58,IM0000556,5,5,5,1,0,0000556,0
476,2268,2,43,IM0000557,5,5,5,3,0,0000557,0
477,984,2,10,IM0000558,4,4,4,1,0,0000558,0
478,2376,2,46,IM0000559,5,5,5,3,0,0000559,0
479,2869,2,58,IM0000560,4,4,4,1,0,0000560,0
480,2267,2,43,IM0000561,5,5,5,3,0,0000561,0
481,2684,12,46,IM0000562,5,5,5,1,0,0000562,0
482,1336,4,21,IM0000563,5,5,5,1,0,0000563,0
483,2552,2,46,IM0000564,4,4,4,3,0,0000564,0
484,2849,2,58,IM0000565,5,5,5,1,0,0000565,0
485,1050,2,10,IM0000566,3,3,3,1,0,0000566,0
486,2376,2,46,IM0000567,5,5,5,3,0,0000567,0
487,2346,2,46,IM0000568,3,3,3,1,0,0000568,0
488,2312,2,46,IM0000569,4,4,4,1,0,0000569,0
489,2749,12,58,IM0000570,5,5,5,1,0,0000570,0
490,2305,2,46,IM0000571,5,5,5,1,0,0000571,0
491,17,2,4,IM0000573,4,4,4,1,0,0000573,0
492,2862,2,58,IM0000574,5,5,5,1,0,0000574,0
493,2284,2,46,IM0000575,5,5,5,3,0,0000575,0
494,2336,2,46,IM0000576,4,4,4,1,0,0000576,0
495,2740,12,58,IM0000577,4,4,4,1,0,0000577,0
496,2874,2,58,IM0000578,5,5,5,1,0,0000578,0
497,2567,2,46,IM0000579,3,3,3,1,0,0000579,0
498,2454,2,46,IM0000580,5,5,5,3,0,0000580,0
499,2336,2,46,IM0000585,5,5,5,1,0,0000585,0
500,1328,4,21,IM0000586,5,5,5,1,0,0000586,0
501,2268,2,43,IM0000587,5,5,5,3,0,0000587,0
502,2725,12,58,IM0000588,4,4,4,1,0,0000588,0
503,2863,2,58,IM0000589,4,4,4,1,0,0000589,0
504,1634,4,21,IM0000590,5,5,5,1,0,0000590,0
505,2376,2,46,IM0000591,5,5,5,3,0,0000591,0
506,2863,2,58,IM0000592,3,3,3,1,0,0000592,0
507,990,2,10,IM0000593,4,4,4,1,0,0000593,0
508,2376,2,46,IM0000594,5,5,5,3,0,0000594,0
509,2863,2,58,IM0000595,4,4,4,1,0,0000595,0
510,2450,2,46,IM0000596,4,4,4,1,0,0000596,0
511,2584,2,46,IM0000597,4,4,4,1,0,0000597,0
512,1449,4,21,IM0000598,5,5,5,1,0,0000598,0
513,2709,12,58,IM0000600,4,4,4,1,0,0000600,0
514,2267,2,43,IM0000601,5,5,5,1,0,0000601,0
515,12,2,3,IM0000602,4,4,4,1,0,0000602,0
516,990,2,10,IM0000603,4,4,4,1,0,0000603,0
517,2268,2,43,IM0000604,5,5,5,3,0,0000604,0
518,2376,2,46,IM0000605,5,5,5,3,0,0000605,0
519,17,2,4,IM0000606,5,5,5,1,0,0000606,0
520,2268,2,43,IM0000607,5,5,5,3,0,0000607,0
521,2834,2,58,IM0000608,4,4,4,1,0,0000608,0
522,2875,2,58,IM0000609,5,5,5,1,0,0000609,0
523,2869,2,58,IM0000610,5,5,5,3,0,0000610,0
524,2376,2,46,IM0000611,5,5,5,3,0,0000611,0
525,2362,2,46,IM0000612,5,5,5,1,0,0000612,0
526,2863,2,58,IM0000613,4,4,4,1,0,0000613,0
527,2487,2,46,IM0000614,5,5,5,3,0,0000614,0
528,17,2,4,IM0000615,5,3,5,3,0,0000615,0
529,555,4,2,IM0000616,5,5,5,3,0,0000616,0
530,2740,12,58,IM0000617,4,4,4,1,0,0000617,0
531,2552,2,46,IM0000618,5,5,5,3,0,0000618,0
532,2324,2,46,IM0000619,3,3,3,1,0,0000619,0
533,2511,2,46,IM0000620,5,5,5,1,0,0000620,0
534,2584,2,46,IM0000621,4,4,4,1,0,0000621,0
535,1348,4,21,IM0000622,5,5,5,1,0,0000622,0
536,2744,12,58,IM0000623,4,4,4,1,0,0000623,0
537,2376,2,46,IM0000624,5,5,5,3,0,0000624,0
538,2158,0,31,IM0000625,3,3,3,1,0,0000625,0
539,2562,2,46,IM0000626,3,3,3,1,0,0000626,0
540,2454,2,46,IM0000627,4,4,4,1,0,0000627,0
541,2504,2,46,IM0000628,5,5,5,3,0,0000628,0
542,1026,2,10,IM0000630,4,4,4,1,0,0000630,0
543,2552,2,46,IM0000631,5,5,5,3,0,0000631,0
544,1031,2,10,IM0000632,4,4,4,1,0,0000632,0
545,1218,4,21,IM0000633,5,5,5,1,0,0000633,0
546,956,4,9,IM0000634,5,5,5,3,0,0000634,0
547,2567,2,46,IM0000635,5,5,5,1,0,0000635,0
548,1005,2,10,IM0000636,4,4,4,1,0,0000636,0
549,2816,2,58,IM0000637,5,5,5,1,0,0000637,0
550,2869,2,58,IM0000638,4,4,4,1,0,0000638,0
551,9,2,3,IM0000640,4,4,4,1,0,0000640,0
552,1004,2,10,IM0000641,4,4,4,1,0,0000641,0
553,921,4,9,IM0000642,5,5,5,1,0,0000642,0
554,2835,2,58,IM0000643,4,4,4,1,0,0000643,0
555,2572,2,46,IM0000644,5,5,5,1,0,0000644,0
556,2745,12,58,IM0000645,4,4,4,1,0,0000645,0
557,2816,2,58,IM0000646,5,5,5,1,0,0000646,0
558,17,2,4,IM0000647,4,4,4,1,0,0000647,0
559,2684,12,46,IM0000648,4,4,4,1,0,0000648,0
560,2709,12,58,IM0000649,4,4,4,1,0,0000649,0
561,2475,2,46,IM0000650,3,3,3,1,0,0000650,0
562,2863,2,58,IM0000651,4,4,4,1,0,0000651,0
563,2346,2,46,IM0000652,3,3,3,1,0,0000652,0
564,2745,12,58,IM0000653,4,4,4,1,0,0000653,0
565,1309,4,21,IM0000654,5,5,5,1,0,0000654,0
566,980,2,10,IM0000655,4,4,4,1,0,0000655,0
567,2819,2,58,IM0000656,4,4,4,1,0,0000656,0
568,2376,2,46,IM0000657,5,5,5,3,0,0000657,0
569,2487,2,46,IM0000658,5,5,5,3,0,0000658,0
570,2268,2,43,IM0000659,5,5,5,3,0,0000659,0
571,2869,2,58,IM0000660,5,5,5,1,0,0000660,0
572,2820,2,58,IM0000661,4,4,4,1,0,0000661,0
573,2487,2,46,IM0000662,5,5,5,1,0,0000662,0
574,2487,2,46,IM0000663,5,5,5,1,0,0000663,0
575,1040,2,10,IM0000664,5,5,5,3,0,0000664,0
576,2376,2,46,IM0000665,5,5,5,3,0,0000665,0
577,2268,2,43,IM0000666,5,5,5,3,0,0000666,0
578,1050,2,10,IM0000667,4,4,4,1,0,0000667,0
579,2869,2,58,IM0000668,4,4,4,1,0,0000668,0
580,2720,12,58,IM0000669,5,5,5,1,0,0000669,0
581,2346,2,46,IM0000670,5,5,5,1,0,0000670,0
582,2532,2,46,IM0000671,4,4,4,1,0,0000671,0
583,2267,2,43,IM0000672,5,5,5,3,0,0000672,0
584,2709,12,58,IM0000673,4,4,4,1,0,0000673,0
585,1050,2,10,IM0000674,4,4,4,1,0,0000674,0
586,2320,2,46,IM0000675,4,4,4,1,0,0000675,0
587,1937,4,21,IM0000676,5,5,5,1,0,0000676,0
588,2488,2,46,IM0000677,5,5,5,3,0,0000677,0
589,2454,2,46,IM0000678,4,4,4,1,0,0000678,0
590,2376,2,46,IM0000679,5,5,5,3,0,0000679,0
591,2846,2,58,IM0000680,4,4,4,1,0,0000680,0
592,2376,2,46,IM0000681,5,5,5,3,0,0000681,0
593,2157,0,31,IM0000682,3,3,3,1,0,0000682,0
594,1033,2,10,IM0000683,4,4,4,1,0,0000683,0
595,2869,2,58,IM0000684,4,4,4,1,0,0000684,0
596,1005,2,10,IM0000685,4,4,4,1,0,0000685,0
597,1028,2,10,IM0000686,5,5,5,3,0,0000686,0
598,2487,2,46,IM0000687,5,5,5,3,0,0000687,0
599,2855,2,58,IM0000688,3,3,3,1,0,0000688,0
600,2573,2,46,IM0000689,3,3,3,1,0,0000689,0
601,1860,4,21,IM0000690,5,5,5,1,0,0000690,0
602,2818,2,58,IM0000691,5,5,5,1,0,0000691,0
603,1028,2,10,IM0000692,5,5,5,3,1,0000692,0
604,1010,2,10,IM0000693,4,4,4,1,0,0000693,0
605,2487,2,46,IM0000694,5,5,5,1,0,0000694,0
606,2725,12,58,IM0000695,4,4,4,1,0,0000695,0
607,2366,2,46,IM0000696,5,5,5,1,0,0000696,0
608,2267,2,43,IM0000697,4,4,4,1,0,0000697,0
609,991,2,10,IM0000698,4,4,4,1,0,0000698,0
610,2398,2,46,IM0000699,5,5,5,1,0,0000699,0
611,2758,12,58,IM0000700,5,5,5,1,0,0000700,0
612,2869,2,58,IM0000702,4,5,4,1,0,0000702,0
613,2376,2,46,IM0000703,5,5,5,3,0,0000703,0
614,1837,4,21,IM0000704,5,5,5,1,0,0000704,0
615,2522,2,46,IM0000705,4,4,4,1,2,0000705,0
616,2289,2,46,IM0000706,4,4,4,1,0,0000706,0
617,2841,2,58,IM0000707,5,5,5,1,0,0000707,0
618,2834,2,58,IM0000708,4,4,4,1,0,0000708,0
619,7,5,7,IM0000709,4,4,4,1,0,0000709,0
620,2869,2,58,IM0000710,5,5,5,3,0,0000710,0
621,1050,2,10,IM0000711,4,4,4,1,0,0000711,0
622,2834,2,58,IM0000712,4,4,4,1,0,0000712,0
623,2874,2,58,IM0000713,4,4,4,1,0,0000713,0
624,1691,4,21,IM0000714,4,4,4,1,0,0000714,0
625,2415,2,46,IM0000715,4,4,4,1,0,0000715,0
626,2724,12,58,IM0000716,4,4,4,1,0,0000716,0
627,2818,2,58,IM0000717,5,5,5,1,0,0000717,0
628,2879,2,58,IM0000718,4,4,4,1,0,0000718,0
629,2268,2,43,IM0000719,5,5,5,3,0,0000719,0
630,2268,2,43,IM0000720,5,5,5,3,0,0000720,0
631,2820,2,58,IM0000721,4,4,4,1,0,0000721,0
632,2720,12,58,IM0000722,5,5,5,3,0,0000722,0
633,2522,2,46,IM0000723,3,3,3,1,0,0000723,0
634,1050,2,10,IM0000724,3,3,3,1,0,0000724,0
635,2398,2,46,IM0000725,4,4,4,1,0,0000725,0
636,2584,2,46,IM0000726,4,4,4,1,0,0000726,0
637,2276,2,46,IM0000727,4,4,4,1,0,0000727,0
638,987,2,10,IM0000728,4,4,4,1,0,0000728,0
639,1040,2,10,IM0000729,5,5,5,3,0,0000729,0
640,2878,2,58,IM0000730,4,4,4,1,0,0000730,0
641,2265,2,43,IM0000731,5,5,5,3,0,0000731,0
642,928,4,9,IM0000732,5,5,5,1,0,0000732,0
643,1024,2,10,IM0000733,5,5,5,3,0,0000733,0
644,2268,2,43,IM0000734,5,5,5,3,0,0000734,0
645,2527,2,46,IM0000735,5,5,5,3,0,0000735,0
646,2268,2,43,IM0000736,5,5,5,3,0,0000736,0
647,2849,2,58,IM0000737,4,4,4,1,0,0000737,0
648,2573,2,46,IM0000738,3,3,3,1,0,0000738,0
649,2376,2,46,IM0000739,5,5,5,3,0,0000739,0
650,996,2,10,IM0000740,5,5,5,1,0,0000740,0
651,2443,2,46,IM0000741,4,3,3,1,0,0000741,0
652,2874,2,58,IM0000742,5,5,5,1,0,0000742,0
653,2834,2,58,IM0000743,4,4,4,1,0,0000743,0
654,2304,2,46,IM0000744,5,5,5,1,0,0000744,0
655,2487,2,46,IM0000745,5,5,5,3,0,0000745,0
656,2532,2,46,IM0000746,4,4,4,1,0,0000746,0
657,2711,12,58,IM0000747,4,4,4,1,0,0000747,0
658,1381,4,21,IM0000748,5,5,5,1,0,0000748,0
659,2376,2,46,IM0000749,5,5,5,3,0,0000749,0
660,954,4,9,IM0000751,5,5,5,1,0,0000751,0
661,2863,2,58,IM0000752,5,3,5,1,0,0000752,0
662,1050,2,10,IM0000753,4,4,4,1,0,0000753,0
663,1050,2,10,IM0000754,4,4,4,1,0,0000754,0
664,1050,2,10,IM0000755,4,4,4,1,0,0000755,0
665,2552,2,46,IM0000756,5,5,5,3,0,0000756,0
666,2376,2,46,IM0000757,5,5,5,3,0,0000757,0
667,1014,2,10,IM0000758,5,5,5,1,0,0000758,0
668,2267,2,43,IM0000759,4,4,4,1,0,0000759,0
669,2268,2,43,IM0000760,5,5,5,3,0,0000760,0
670,2163,0,31,IM0000761,5,5,5,3,0,0000761,0
671,2269,2,43,IM0000762,5,5,5,3,0,0000762,0
672,2834,2,58,IM0000763,4,4,4,1,0,0000763,0
673,1013,2,10,IM0000764,5,5,5,1,0,0000764,0
674,2758,12,58,IM0000765,5,5,5,1,0,0000765,0
675,2284,2,46,IM0000766,5,5,5,3,0,0000766,0
676,2284,2,46,IM0000767,5,5,5,3,0,0000767,0
677,2376,2,46,IM0000768,5,5,5,3,0,0000768,0
678,2269,2,43,IM0000769,5,5,5,3,0,0000769,0
679,2376,2,46,IM0000770,5,5,5,3,0,0000770,0
680,984,2,10,IM0000771,4,4,4,1,0,0000771,0
681,2841,2,58,IM0000773,4,4,4,1,0,0000773,0
682,2376,2,46,IM0000774,5,5,5,3,0,0000774,0
683,2749,12,58,IM0000775,4,4,4,1,0,0000775,0
684,2454,2,46,IM0000777,4,4,4,1,0,0000777,0
685,2863,2,58,IM0000778,3,3,3,1,0,0000778,0
686,2849,2,58,IM0000779,4,4,4,1,0,0000779,0
687,2284,2,46,IM0000780,4,4,4,1,0,0000780,0
688,2849,2,58,IM0000782,4,4,4,1,0,0000782,0
689,2863,2,58,IM0000783,5,5,5,1,0,0000783,0
690,993,2,10,IM0000784,3,3,3,1,0,0000784,0
691,770,4,9,IM0000785,5,5,5,1,0,0000785,0
692,2875,2,58,IM0000786,5,5,5,1,0,0000786,0
693,2869,2,58,IM0000787,4,4,4,1,0,0000787,0
694,2863,2,58,IM0000788,3,3,3,1,0,0000788,0
695,2849,2,58,IM0000789,4,4,4,1,0,0000789,0
696,2849,2,58,IM0000790,5,5,5,1,0,0000790,0
697,2284,2,46,IM0000791,5,5,5,3,0,0000791,0
698,2869,2,58,IM0000792,4,4,4,1,0,0000792,0
699,2848,2,58,IM0000794,5,5,5,3,0,0000794,0
700,2480,2,46,IM0000795,4,4,4,1,0,0000795,0
701,2725,12,58,IM0000796,4,4,4,1,0,0000796,0
702,2376,2,46,IM0000797,5,5,5,3,0,0000797,0
703,2268,2,43,IM0000798,5,5,5,3,0,0000798,0
704,2376,2,46,IM0000799,5,5,5,3,0,0000799,0
705,1024,2,10,IM0000800,5,5,5,3,0,0000800,0
706,2268,2,43,IM0000801,5,5,5,3,0,0000801,0
707,2863,2,58,IM0000802,4,4,4,1,0,0000802,0
708,2268,2,43,IM0000803,5,5,5,3,0,0000803,0
709,2268,2,43,IM0000804,5,5,5,3,0,0000804,0
710,12,2,3,IM0000805,4,4,4,1,0,0000805,0
711,2376,2,46,IM0000806,5,5,5,3,0,0000806,0
712,2336,2,46,IM0000807,4,4,4,1,0,0000807,0
713,2863,2,58,IM0000808,3,3,3,1,0,0000808,0
714,2816,2,58,IM0000809,5,5,5,1,0,0000809,0
715,2863,2,58,IM0000810,4,4,4,1,0,0000810,0
716,2376,2,46,IM0000811,5,5,5,3,0,0000811,0
717,2725,12,58,IM0000812,4,4,4,1,0,0000812,0
718,2818,2,58,IM0000813,5,5,5,1,0,0000813,0
719,2550,2,46,IM0000814,3,3,3,1,0,0000814,0
720,2869,2,58,IM0000815,4,5,4,1,0,0000815,0
721,13,10,1,IM0000816,4,4,4,1,0,0000816,0
722,2584,2,46,IM0000817,4,4,4,1,0,0000817,0
723,2725,12,58,IM0000818,5,5,5,1,0,0000818,0
724,2730,12,58,IM0000819,4,4,4,1,0,0000819,0
725,2725,12,58,IM0000820,4,4,4,1,0,0000820,0
726,2376,2,46,IM0000821,5,5,5,3,0,0000821,0
727,1014,2,10,IM0000822,5,5,5,3,0,0000822,0
728,990,2,10,IM0000823,3,4,3,1,0,0000823,0
729,2487,2,46,IM0000824,5,5,5,1,0,0000824,0
730,2720,12,58,IM0000825,5,5,5,1,0,0000825,0
731,2874,2,58,IM0000826,4,4,4,1,0,0000826,0
732,2268,2,43,IM0000827,5,5,5,3,0,0000827,0
733,1014,2,10,IM0000828,5,5,5,3,0,0000828,0
734,2818,2,58,IM0000829,5,5,5,1,0,0000829,0
735,835,4,9,IM0000830,5,5,5,1,0,0000830,0
736,2278,2,46,IM0000831,3,3,3,1,0,0000831,0
737,2266,2,43,IM0000832,5,5,5,3,0,0000832,0
738,1242,4,21,IM0000833,5,5,5,1,0,0000833,0
739,1583,4,21,IM0000834,5,5,5,1,0,0000834,0
740,1050,2,10,IM0000835,4,4,4,1,0,0000835,0
741,2383,2,46,IM0000836,3,3,3,1,0,0000836,0
742,2875,2,58,IM0000837,4,2,3,1,0,0000837,0
743,2142,4,37,IM0000838,5,5,5,1,0,0000838,0
744,1005,2,10,IM0000839,4,4,4,1,0,0000839,0
745,2262,11,42,IM0000840,5,5,5,3,0,0000840,0
746,718,4,9,IM0000841,5,5,5,1,0,0000841,0
747,2376,2,46,IM0000842,5,5,5,3,0,0000842,0
748,1050,2,10,IM0000843,5,5,5,1,0,0000843,0
749,1005,2,10,IM0000844,4,4,4,1,0,0000844,0
750,2711,12,58,IM0000845,5,5,5,1,0,0000845,0
751,1239,4,21,IM0000846,5,5,5,1,0,0000846,0
752,1231,4,21,IM0000847,5,5,5,1,0,0000847,0
753,1005,2,10,IM0000848,4,4,4,1,0,0000848,0
754,905,4,9,IM0000849,5,5,5,1,0,0000849,0
755,1081,7,20,IM0000850,5,5,5,1,0,0000850,0
756,2754,12,58,IM0000851,4,4,4,1,0,0000851,0
757,2376,2,46,IM0000852,5,5,5,3,0,0000852,0
758,2322,2,46,IM0000853,5,3,5,1,0,0000853,0
759,2183,9,38,IM0000854,5,5,5,1,0,0000854,0
760,2684,12,46,IM0000855,5,5,5,1,0,0000855,0
761,1064,2,14,IM0000856,5,5,5,1,0,0000856,0
762,2321,2,46,IM0000857,4,4,4,1,0,0000857,0
763,1050,2,10,IM0000858,5,5,5,1,0,0000858,0
764,2846,2,58,IM0000859,5,5,5,1,0,0000859,0
765,2503,2,46,IM0000860,5,5,5,1,0,0000860,0
766,2513,2,46,IM0000861,5,5,5,1,0,0000861,0
767,2615,10,50,IM0000862,5,5,5,1,0,0000862,0
768,2869,2,58,IM0000863,4,4,4,1,0,0000863,0
769,2537,2,46,IM0000864,4,4,4,1,0,0000864,0
770,2809,4,55,IM0000865,3,3,3,1,0,0000865,0
771,2346,2,46,IM0000866,5,5,5,1,0,0000866,0
772,2283,2,46,IM0000867,5,4,5,1,0,0000867,0
773,2419,2,46,IM0000868,5,5,5,1,0,0000868,0
774,2725,12,58,IM0000869,4,4,4,1,0,0000869,0
775,2584,2,46,IM0000870,4,4,4,1,0,0000870,0
776,2849,2,58,IM0000871,4,4,4,1,0,0000871,0
777,2869,2,58,IM0000872,5,5,5,3,0,0000872,0
778,2874,2,58,IM0000873,4,4,4,1,0,0000873,0
779,2842,2,58,IM0000874,5,5,5,1,0,0000874,0
780,2740,12,58,IM0000875,5,5,5,3,0,0000875,0
781,2447,2,46,IM0000876,4,4,4,1,0,0000876,0
782,2415,2,46,IM0000877,4,4,4,1,0,0000877,0
783,2725,12,58,IM0000878,4,4,4,1,0,0000878,0
784,1559,4,21,IM0000879,5,5,5,1,0,0000879,0
785,2454,2,46,IM0000880,4,4,4,1,0,0000880,0
786,2741,12,58,IM0000881,4,4,4,1,1,0000881,0
787,2821,2,58,IM0000882,5,5,5,3,0,0000882,0
788,1503,4,21,IM0000883,5,5,5,1,0,0000883,0
789,2863,2,58,IM0000884,4,4,4,1,0,0000884,0
790,1187,4,21,IM0000885,5,5,5,1,0,0000885,0
791,2834,2,58,IM0000886,4,4,4,1,0,0000886,0
792,2376,2,46,IM0000887,5,5,5,3,0,0000887,0
793,2454,2,46,IM0000888,5,5,5,3,0,0000888,0
794,2268,2,43,IM0000889,5,5,5,3,0,0000889,0
795,2487,2,46,IM0000890,4,4,4,1,0,0000890,0
796,2667,12,46,IM0000891,5,5,5,3,0,0000891,0
797,2267,2,43,IM0000892,5,5,5,3,0,0000892,0
798,2434,2,46,IM0000893,5,5,5,3,0,0000893,0
799,1040,2,10,IM0000894,4,4,4,1,0,0000894,0
800,2869,2,58,IM0000895,4,4,4,1,0,0000895,0
801,17,2,4,IM0000896,4,4,4,1,0,0000896,0
802,2312,2,46,IM0000897,4,4,4,1,0,0000897,0
803,2874,2,58,IM0000898,5,5,5,1,0,0000898,0
804,2454,2,46,IM0000899,5,5,5,1,0,0000899,0
805,2500,2,46,IM0000900,5,5,5,1,0,0000900,0
806,2455,2,46,IM0000901,4,4,4,1,0,0000901,0
807,2268,2,43,IM0000902,5,5,5,1,0,0000902,0
808,2839,2,58,IM0000903,5,5,5,3,0,0000903,0
809,1415,4,21,IM0000904,5,5,5,1,0,0000904,0
810,2553,2,46,IM0000905,5,5,5,1,0,0000905,0
811,2450,2,46,IM0000906,4,4,4,1,0,0000906,0
812,957,4,9,IM0000907,3,4,3,1,0,0000907,0
813,2834,2,58,IM0000908,4,4,4,1,0,0000908,0
814,2447,2,46,IM0000909,4,4,4,1,0,0000909,0
815,996,2,10,IM0000910,5,5,5,1,0,0000910,0
816,811,4,9,IM0000911,5,5,5,1,0,0000911,0
817,2580,2,46,IM0000912,4,4,4,1,0,0000912,0
818,12,2,3,IM0000913,4,4,4,1,0,0000913,0
819,1056,7,13,IM0000914,4,4,4,3,0,0000914,0
820,996,2,10,IM0000915,5,5,5,1,0,0000915,0
821,2723,12,58,IM0000916,4,4,4,1,0,0000916,0
822,1028,2,10,IM0000917,4,4,4,1,0,0000917,0
823,2869,2,58,IM0000918,4,5,4,1,0,0000918,0
824,1601,4,21,IM0000919,5,5,5,1,0,0000919,0
825,2863,2,58,IM0000920,4,4,4,1,0,0000920,0
826,716,4,9,IM0000921,5,5,5,1,0,0000921,0
827,2869,2,58,IM0000922,4,4,4,1,0,0000922,0
828,270,4,2,IM0000923,4,4,4,1,0,0000923,0
829,996,2,10,IM0000924,5,5,5,1,0,0000924,0
830,996,2,10,IM0000925,5,5,5,1,0,0000925,0
831,2863,2,58,IM0000926,4,4,4,1,0,0000926,0
832,2454,2,46,IM0000927,4,4,4,1,0,0000927,0
833,2487,2,46,IM0000928,5,5,5,3,0,0000928,0
834,954,4,9,IM0000929,5,5,5,1,0,0000929,0
835,2443,2,46,IM0000930,4,3,3,1,0,0000930,0
836,2376,2,46,IM0000931,5,5,5,3,0,0000931,0
837,990,2,10,IM0000932,5,5,5,1,0,0000932,0
838,2818,2,58,IM0000933,5,5,5,1,0,0000933,0
839,2816,2,58,IM0000934,5,5,5,1,0,0000934,0
840,1703,4,21,IM0000935,5,5,5,1,0,0000935,0
841,2552,2,46,IM0000936,4,4,4,3,0,0000936,0
842,2436,2,46,IM0000937,4,4,4,1,0,0000937,0
843,2869,2,58,IM0000938,4,4,4,1,0,0000938,0
844,2733,12,58,IM0000939,5,5,5,1,0,0000939,0
845,2573,2,46,IM0000940,5,3,5,1,0,0000940,0
846,2874,2,58,IM0000941,5,5,5,1,0,0000941,0
847,2747,12,58,IM0000942,4,4,4,1,0,0000942,0
848,2818,2,58,IM0000943,5,5,5,1,0,0000943,0
849,2881,4,59,IM0000944,2,2,2,1,0,0000944,0
850,2584,2,46,IM0000945,4,4,4,1,0,0000945,0
851,1050,2,10,IM0000946,4,4,4,1,0,0000946,0
852,1050,2,10,IM0000947,4,4,4,1,0,0000947,0
853,2268,2,43,IM0000948,5,5,5,3,0,0000948,0
854,996,2,10,IM0000949,5,5,5,1,0,0000949,0
855,2834,2,58,IM0000950,4,4,4,1,0,0000950,0
856,1363,4,21,IM0000951,5,5,5,1,0,0000951,0
857,983,2,10,IM0000952,4,4,4,3,0,0000952,0
858,1024,2,10,IM0000953,4,4,4,1,0,0000953,0
859,1874,4,21,IM0000954,5,5,5,1,0,0000954,0
860,2584,2,46,IM0000955,4,4,4,1,0,0000955,0
861,2573,2,46,IM0000956,4,3,4,1,0,0000956,0
862,2487,2,46,IM0000957,4,4,4,1,0,0000957,0
863,1108,4,21,IM0000958,4,4,4,1,0,0000958,0
864,2841,2,58,IM0000959,4,4,4,1,0,0000959,0
865,1026,2,10,IM0000960,4,4,4,1,0,0000960,0
866,2546,2,46,IM0000961,3,3,3,1,0,0000961,0
867,128,4,2,IM0000962,3,3,3,1,0,0000962,0
868,2749,12,58,IM0000964,4,4,4,1,0,0000964,0
869,2725,12,58,IM0000965,4,4,4,1,0,0000965,0
870,17,2,4,IM0000966,4,3,4,3,0,0000966,0
871,2454,2,46,IM0000967,5,5,5,1,0,0000967,0
872,1014,2,10,IM0000968,5,5,5,3,0,0000968,0
873,2818,2,58,IM0000969,5,5,5,1,0,0000969,0
874,2584,2,46,IM0000970,4,4,4,1,0,0000970,0
875,2869,2,58,IM0000971,3,3,3,1,0,0000971,0
876,2268,2,43,IM0000972,5,5,5,3,0,0000972,0
877,2567,2,46,IM0000973,3,3,3,1,0,0000973,0
878,664,4,36,IM0000974,4,4,4,1,0,0000974,0
879,2487,2,46,IM0000975,4,4,4,1,0,0000975,0
880,2291,2,46,IM0000976,5,5,5,3,0,0000976,0
881,2067,6,27,IM0000977,4,4,4,1,0,0000977,0
882,2269,2,43,IM0000978,5,5,5,3,0,0000978,0
883,2376,2,46,IM0000979,5,5,5,3,0,0000979,0
884,2818,2,58,IM0000980,5,5,5,1,0,0000980,0
885,2376,2,46,IM0000981,5,5,5,3,0,0000981,0
886,2376,2,46,IM0000982,5,5,5,3,0,0000982,0
887,2816,2,58,IM0000983,5,5,5,1,0,0000983,0
888,2857,2,58,IM0000984,5,3,5,1,0,0000984,0
889,2552,2,46,IM0000985,5,5,5,3,0,0000985,0
890,2936,4,59,IM0000986,4,4,4,1,0,0000986,0
891,2709,12,58,IM0000987,5,5,5,1,0,0000987,0
892,1931,4,21,IM0000988,5,5,5,1,0,0000988,0
893,2312,2,46,IM0000989,4,4,4,1,0,0000989,0
894,2487,2,46,IM0000990,5,5,5,3,0,0000990,0
895,2584,2,46,IM0000991,4,4,4,1,0,0000991,0
896,2487,2,46,IM0000992,5,5,5,3,0,0000992,0
